# SampleRate: 250
# Created: 2026-06-09T14:40:03
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.5400,29.38,6.50,,0.0,0.0,Normal
1.5440,30.59,7.01,,0.0,0.0,Normal
1.5480,29.56,5.84,,0.0,0.0,Normal
1.5520,32.12,6.56,,0.0,0.0,Normal
1.5560,32.75,7.04,,0.0,0.0,Normal
1.5600,28.94,7.48,,0.0,0.0,Normal
1.5640,29.44,6.24,,0.0,0.0,Normal
1.5680,30.44,2.44,,0.0,0.0,Normal
1.5720,27.61,0.80,,0.0,0.0,Normal
1.5760,27.97,4.02,,0.0,0.0,Normal
1.5800,30.78,8.30,,0.0,0.0,Normal
1.5840,33.48,9.31,,0.0,0.0,Normal
1.5880,37.26,10.54,,0.0,0.0,Normal
1.5920,36.58,10.64,,0.0,0.0,Normal
1.5960,27.21,5.50,,0.0,0.0,Normal
1.6000,17.89,1.60,,0.0,0.0,Normal
1.6040,16.73,-0.13,,0.0,0.0,Normal
1.6080,18.69,-2.72,,0.0,0.0,Normal
1.6120,21.17,-2.65,,0.0,0.0,Normal
1.6160,24.23,0.49,,0.0,0.0,Normal
1.6200,24.16,2.73,,0.0,0.0,Normal
1.6240,25.75,2.22,,0.0,0.0,Normal
1.6280,31.40,2.74,,0.0,0.0,Normal
1.6320,31.97,4.20,,0.0,0.0,Normal
1.6360,25.12,2.00,,0.0,0.0,Normal
1.6400,19.73,-1.37,,0.0,0.0,Normal
1.6440,20.53,-2.62,,0.0,0.0,Normal
1.6480,22.68,-1.80,,0.0,0.0,Normal
1.6520,23.92,0.19,,0.0,0.0,Normal
1.6560,24.34,2.63,,0.0,0.0,Normal
1.6600,22.87,5.27,,0.0,0.0,Normal
1.6640,22.63,5.04,,0.0,0.0,Normal
1.6680,21.75,1.89,,0.0,0.0,Normal
1.6720,16.53,-1.65,,0.0,0.0,Normal
1.6760,13.46,-2.52,,0.0,0.0,Normal
1.6800,16.38,1.17,,0.0,0.0,Normal
1.6840,20.06,3.09,,0.0,0.0,Normal
1.6880,20.52,1.91,,0.0,0.0,Normal
1.6920,19.39,2.46,,0.0,0.0,Normal
1.6960,18.95,4.15,,0.0,0.0,Normal
1.7000,17.55,4.86,,0.0,0.0,Normal
1.7040,13.45,2.05,,0.0,0.0,Normal
1.7080,8.97,-2.79,,0.0,0.0,Normal
1.7120,7.10,-5.11,,0.0,0.0,Normal
1.7160,6.46,-3.64,,0.0,0.0,Normal
1.7200,5.83,-0.82,,0.0,0.0,Normal
1.7240,6.69,-0.70,,0.0,0.0,Normal
1.7280,7.13,-1.40,,0.0,0.0,Normal
1.7320,6.69,-1.16,,0.0,0.0,Normal
1.7360,7.23,-0.98,,0.0,0.0,Normal
1.7400,8.25,0.88,,0.0,0.0,Normal
1.7440,9.74,1.41,,0.0,0.0,Normal
1.7480,9.99,-0.71,,0.0,0.0,Normal
1.7520,9.31,-0.38,,0.0,0.0,Normal
1.7560,9.51,3.86,,0.0,0.0,Normal
1.7600,9.50,7.63,,0.0,0.0,Normal
1.7640,10.73,6.06,,0.0,0.0,Normal
1.7680,10.90,1.84,,0.0,0.0,Normal
1.7720,7.21,-0.39,,0.0,0.0,Normal
1.7760,5.52,-0.13,,0.0,0.0,Normal
1.7800,5.91,0.89,,0.0,0.0,Normal
1.7840,4.27,-0.10,,0.0,0.0,Normal
1.7880,4.30,-0.55,,0.0,0.0,Normal
1.7920,5.95,1.02,,0.0,0.0,Normal
1.7960,4.86,3.32,,0.0,0.0,Normal
1.8000,3.68,6.67,,0.0,0.0,Normal
1.8040,4.38,6.94,,0.0,0.0,Normal
1.8080,5.85,4.84,,0.0,0.0,Normal
1.8120,8.09,4.94,,0.0,0.0,Normal
1.8160,6.15,6.07,,0.0,0.0,Normal
1.8200,-0.34,5.99,,0.0,0.0,Normal
1.8240,-1.94,4.06,,0.0,0.0,Normal
1.8280,1.97,4.58,,0.0,0.0,Normal
1.8320,3.02,7.29,,0.0,0.0,Normal
1.8360,-0.67,7.94,,0.0,0.0,Normal
1.8400,-3.11,9.66,,0.0,0.0,Normal
1.8440,-1.99,10.63,,0.0,0.0,Normal
1.8480,-0.72,8.20,,0.0,0.0,Normal
1.8520,0.14,6.04,,0.0,0.0,Normal
1.8560,-1.15,4.82,,0.0,0.0,Normal
1.8600,-3.67,5.38,,0.0,0.0,Normal
1.8640,-1.51,7.58,,0.0,0.0,Normal
1.8680,1.92,8.83,,0.0,0.0,Normal
1.8720,1.89,8.42,,0.0,0.0,Normal
1.8760,1.18,8.29,,0.0,0.0,Normal
1.8800,1.60,9.77,,0.0,0.0,Normal
1.8840,2.67,10.20,,0.0,0.0,Normal
