# SampleRate: 250
# Created: 2026-06-09T14:55:33
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.7680,143.56,59.07,,0.0,0.0,Normal
1.7720,130.56,38.65,,0.0,0.0,Normal
1.7760,124.88,21.78,,0.0,0.0,Normal
1.7800,134.47,32.72,,0.0,0.0,Normal
1.7840,146.35,55.37,,0.0,0.0,Normal
1.7880,142.11,59.77,,0.0,0.0,Normal
1.7920,128.82,41.32,,0.0,0.0,Normal
1.7960,126.01,25.34,,0.0,0.0,Normal
1.8000,134.47,32.71,,0.0,0.0,Normal
1.8040,141.20,50.70,,0.0,0.0,Normal
1.8080,135.95,52.23,,0.0,0.0,Normal
1.8120,121.52,32.50,,0.0,0.0,Normal
1.8160,112.31,15.96,,0.0,0.0,Normal
1.8200,114.00,20.62,,0.0,0.0,Normal
1.8240,115.17,33.27,,0.0,0.0,Normal
1.8280,104.09,33.16,,0.0,0.0,Normal
1.8320,86.24,18.00,,0.0,0.0,Normal
1.8360,78.63,6.50,,0.0,0.0,Normal
1.8400,84.00,14.09,,0.0,0.0,Normal
1.8440,88.09,29.34,,0.0,0.0,Normal
1.8480,82.07,30.04,,0.0,0.0,Normal
1.8520,68.86,13.15,,0.0,0.0,Normal
1.8560,59.27,-0.12,,0.0,0.0,Normal
1.8600,61.98,5.95,,0.0,0.0,Normal
1.8640,65.31,18.90,,0.0,0.0,Normal
1.8680,54.43,19.02,,0.0,0.0,Normal
1.8720,39.33,6.06,,0.0,0.0,Normal
1.8760,34.70,-3.57,,0.0,0.0,Normal
1.8800,36.56,-0.87,,0.0,0.0,Normal
1.8840,33.85,6.46,,0.0,0.0,Normal
1.8880,23.25,5.64,,0.0,0.0,Normal
1.8920,8.46,-8.78,,0.0,0.0,Normal
1.8960,-3.59,-22.91,,0.0,0.0,Normal
1.9000,-4.86,-22.08,,0.0,0.0,Normal
1.9040,-2.04,-14.18,,0.0,0.0,Normal
1.9080,-10.54,-12.09,,0.0,0.0,Normal
1.9120,-22.32,-18.33,,0.0,0.0,Normal
1.9160,-24.28,-25.87,,0.0,0.0,Normal
1.9200,-22.48,-24.77,,0.0,0.0,Normal
1.9240,-22.26,-16.11,,0.0,0.0,Normal
