# SampleRate: 250
# Created: 2026-06-09T14:44:43
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.7920,-14.14,-28.04,,0.0,0.0,Normal
1.7960,-7.32,25.30,,0.0,0.0,Normal
1.8000,-15.30,-17.30,,0.0,0.0,Normal
1.8040,-23.41,-34.87,,0.0,0.0,Normal
1.8080,-17.82,-1.02,,0.0,0.0,Normal
1.8120,-11.87,-23.81,,0.0,0.0,Normal
1.8160,2.67,-5.99,,0.0,0.0,Normal
1.8200,15.86,66.86,,0.0,0.0,Normal
1.8240,6.87,34.91,,0.0,0.0,Normal
1.8280,2.18,-12.77,,0.0,0.0,Normal
1.8320,14.29,30.28,,0.0,0.0,Normal
1.8360,-0.94,4.94,,0.0,0.0,Normal
1.8400,-39.55,-107.10,,0.0,0.0,Normal
1.8440,-27.86,-90.32,,0.0,0.0,Normal
1.8480,18.73,59.09,,0.0,0.0,Normal
1.8520,20.85,99.39,,0.0,0.0,Normal
1.8560,6.17,17.27,,0.0,0.0,Normal
1.8600,8.97,3.41,,0.0,0.0,Normal
1.8640,-12.69,17.56,,0.0,0.0,Normal
1.8680,-33.36,-25.05,,0.0,0.0,Normal
1.8720,-13.32,-33.09,,0.0,0.0,Normal
1.8760,15.43,27.76,,0.0,0.0,Normal
1.8800,27.69,70.97,,0.0,0.0,Normal
1.8840,11.23,29.38,,0.0,0.0,Normal
1.8880,-10.70,-24.15,,0.0,0.0,Normal
1.8920,-1.61,0.41,,0.0,0.0,Normal
1.8960,6.43,27.67,,0.0,0.0,Normal
1.9000,-5.06,-3.57,,0.0,0.0,Normal
1.9040,-3.29,-5.08,,0.0,0.0,Normal
1.9080,6.38,34.52,,0.0,0.0,Normal
1.9120,4.21,22.48,,0.0,0.0,Normal
1.9160,2.79,-4.90,,0.0,0.0,Normal
1.9200,8.25,19.56,,0.0,0.0,Normal
1.9240,11.75,38.82,,0.0,0.0,Normal
1.9280,10.00,23.21,,0.0,0.0,Normal
1.9320,5.93,9.75,,0.0,0.0,Normal
1.9360,4.60,10.24,,0.0,0.0,Normal
1.9400,7.40,19.07,,0.0,0.0,Normal
1.9440,8.35,24.76,,0.0,0.0,Normal
1.9480,5.80,18.80,,0.0,0.0,Normal
1.9520,6.92,10.44,,0.0,0.0,Normal
1.9560,11.22,10.88,,0.0,0.0,Normal
1.9600,12.83,19.05,,0.0,0.0,Normal
1.9640,10.68,23.85,,0.0,0.0,Normal
1.9680,4.77,15.35,,0.0,0.0,Normal
1.9720,-0.86,-0.29,,0.0,0.0,Normal
1.9760,-0.23,-1.68,,0.0,0.0,Normal
1.9800,5.70,13.14,,0.0,0.0,Normal
1.9840,7.64,20.27,,0.0,0.0,Normal
1.9880,-1.47,8.91,,0.0,0.0,Normal
1.9920,-12.31,-7.60,,0.0,0.0,Normal
1.9960,-12.16,-9.92,,0.0,0.0,Normal
2.0000,-5.75,1.76,,0.0,0.0,Normal
2.0040,-5.94,8.71,,0.0,0.0,Normal
2.0080,-12.25,3.78,,0.0,0.0,Normal
2.0120,-13.83,-4.96,,0.0,0.0,Normal
2.0160,-9.21,-5.90,,0.0,0.0,Normal
2.0200,-3.52,2.59,,0.0,0.0,Normal
2.0240,-1.82,8.53,,0.0,0.0,Normal
2.0280,-6.24,5.27,,0.0,0.0,Normal
